,title,link,pre_text,firm,id,date
1389,금융바보도 있음,https://www.teamblind.com/kr/post/%EA%B8%88%EC%9C%B5%EB%B0%94%EB%B3%B4%EB%8F%84-%EC%9E%88%EC%9D%8C-bl6o1d8e,대출 내기 싫어서 9억으로 9억집 삼 주변에서 왜 그러냐고 눈 똥그랗게 뜨고 뜯어 말럈는데 난 그냥 금융문맹이라 귀찮느즘 그리고 애도 있고 마누라도 있는데 경제위기 실직 등등에 걱정하며 살기 싫어서 위기가 왔을때 타격줄이기 평온한 삶지향자라 그냥 내가 더 벌게 돠면 갈아타지 머 마인드로 삼 스트레스 줄이는게 내 삶의 모토라 금융바보로 삼,NCSOFT , l*********,2025-07-02
1390,인천 신검단 에코메타시티?,https://www.teamblind.com/kr/post/%EC%9D%B8%EC%B2%9C-%EC%8B%A0%EA%B2%80%EB%8B%A8-%EC%97%90%EC%BD%94%EB%A9%94%ED%83%80%EC%8B%9C%ED%8B%B0-o1035zsv,어디서 여기 투자생각 없냐 전화오는데 대체 내 번호는 어디서 난거야 여기 아는 사람 계심? 나한테까지 기회가 올리 없는데,약사 , i*******,2025-07-02
1391,마용성 강남3구만 조정아님?,https://www.teamblind.com/kr/post/%EB%A7%88%EC%9A%A9%EC%84%B1-%EA%B0%95%EB%82%A83%EA%B5%AC%EB%A7%8C-%EC%A1%B0%EC%A0%95%EC%95%84%EB%8B%98-dghi34nl,서울하급지는 21년 고점도 안온데 수두룩함 거래량도 많지않았고. 강남3구+강동+마용성 정도만 조정일것같음.,슈나이더일렉트릭 , i*********,2025-07-02
1392,일시적다주택자 6개월이내 못팔면 국가에서 친히 팔아줌,https://www.teamblind.com/kr/post/%EC%9D%BC%EC%8B%9C%EC%A0%81%EB%8B%A4%EC%A3%BC%ED%83%9D%EC%9E%90-6%EA%B0%9C%EC%9B%94%EC%9D%B4%EB%82%B4-%EB%AA%BB%ED%8C%94%EB%A9%B4-%EA%B5%AD%EA%B0%80%EC%97%90%EC%84%9C-%EC%B9%9C%ED%9E%88-%ED%8C%94%EC%95%84%EC%A4%8C-y5hi8tv6,https://n.news.naver.com/article/014/0005370402?cds=news_my_20s 그냥 당분간 급매시장이 맞다,SK하이닉스 , !******,2025-07-02
1393,토허제 계갱권이전 매수하면 입주가능한가?,https://www.teamblind.com/kr/post/%ED%86%A0%ED%97%88%EC%A0%9C-%EA%B3%84%EA%B0%B1%EA%B6%8C%EC%9D%B4%EC%A0%84-%EB%A7%A4%EC%88%98%ED%95%98%EB%A9%B4-%EC%9E%85%EC%A3%BC%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B0%80-bqk3rxrk,세입자가 계갱권 못 쓰는거지?,한국가스공사 , 이*******,2025-07-02
1394,토허제 계갱권이전 매수하면 입주가능한가?,https://www.teamblind.com/kr/post/%ED%86%A0%ED%97%88%EC%A0%9C-%EA%B3%84%EA%B0%B1%EA%B6%8C%EC%9D%B4%EC%A0%84-%EB%A7%A4%EC%88%98%ED%95%98%EB%A9%B4-%EC%9E%85%EC%A3%BC%EA%B0%80%EB%8A%A5%ED%95%9C%EA%B0%80-bqk3rxrk,세입자가 계갱권 못 쓰는거지?,한국가스공사 , 이*******,2025-07-02
1395,전세가 없어지면 전세가율 높은 중하급지만 영향이 큰거 아닌가..,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EA%B0%80-%EC%97%86%EC%96%B4%EC%A7%80%EB%A9%B4-%EC%A0%84%EC%84%B8%EA%B0%80%EC%9C%A8-%EB%86%92%EC%9D%80-%EC%A4%91%ED%95%98%EA%B8%89%EC%A7%80%EB%A7%8C-%EC%98%81%ED%96%A5%EC%9D%B4-%ED%81%B0%EA%B1%B0-%EC%95%84%EB%8B%8C%EA%B0%80-ywzc0oga,전세가율이 낮은 고가 주택은 영향이 적겠는데?,삼성전자 , 보********,2025-07-02
1396,자자 코스피로 오세욬ㅋㅋㅋㅋ,https://www.teamblind.com/kr/post/%EC%9E%90%EC%9E%90-%EC%BD%94%EC%8A%A4%ED%94%BC%EB%A1%9C-%EC%98%A4%EC%84%B8%EC%9A%AC%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B-v00hkf5u,드럼통형님이 5000목표로 달리는데 여기서 4000만 가도 30%입니다 5000 가면 60% 나스닥 쌉바르는 코스피로 지각비 내기전에 얼른 오세욬ㅋㅋㅋ,NAVER , i*********,2025-07-02
1397,내 돈=투자 남의 돈=투기,https://www.teamblind.com/kr/post/%EB%82%B4-%EB%8F%88=%ED%88%AC%EC%9E%90-%EB%82%A8%EC%9D%98-%EB%8F%88=%ED%88%AC%EA%B8%B0-2xqp3eu4,남의 돈 비율이 높을수록 악성,한국리서치 , h******,2025-07-02
1398,사다리 끊었다는 폭등마인드가 너무 웃김 ㅋㅋ,https://www.teamblind.com/kr/post/%EC%82%AC%EB%8B%A4%EB%A6%AC-%EB%81%8A%EC%97%88%EB%8B%A4%EB%8A%94-%ED%8F%AD%EB%93%B1%EB%A7%88%EC%9D%B8%EB%93%9C%EA%B0%80-%EB%84%88%EB%AC%B4-%EC%9B%83%EA%B9%80-%E3%85%8B%E3%85%8B-ipk2qnne,정상인: 수요를 조이니까 가격이 떨어지겠구나 폭등이: 빚내서 상급지 등기만 치면 인생펴는건데 그 기회를 없애버리다니 사다리가 끊겼다 !! 진짜 무서운놈들이라는걸 느낌 ㅋㅋ 가격조정의 가능성은 전혀없음 빚내서 사기만하면 신분상승임,NAVER , 래*,2025-07-02
1399,판교에 바퀴벌레 웰케 많냐?,https://www.teamblind.com/kr/post/%ED%8C%90%EA%B5%90%EC%97%90-%EB%B0%94%ED%80%B4%EB%B2%8C%EB%A0%88-%EC%9B%B0%EC%BC%80-%EB%A7%8E%EB%83%90-4p5khwym,아 판교역 2번 출구 입구에 바퀴벌레 손바닥 만한거 있네 ㅅㅂ,KT M&S , l********,2025-07-02
1400,6.28 대책 전 매매 계약서 쓰신 분들 40년 가능해요,https://www.teamblind.com/kr/post/628-%EB%8C%80%EC%B1%85-%EC%A0%84-%EB%A7%A4%EB%A7%A4-%EA%B3%84%EC%95%BD%EC%84%9C-%EC%93%B0%EC%8B%A0-%EB%B6%84%EB%93%A4-40%EB%85%84-%EA%B0%80%EB%8A%A5%ED%95%B4%EC%9A%94-hsehlevf,종전규정 & 40년 만기 & 잔금일 기준 90일 전 접수 가능 은행 대출 막차 함께 타시죠 챗 주세요,새회사 , h*********,2025-07-02
1401,한은 “집값 안 잡히면 투기지구·토허제 늘려야”,https://www.teamblind.com/kr/post/%ED%95%9C%EC%9D%80-%EC%A7%91%EA%B0%92-%EC%95%88-%EC%9E%A1%ED%9E%88%EB%A9%B4-%ED%88%AC%EA%B8%B0%EC%A7%80%EA%B5%AC%C2%B7%ED%86%A0%ED%97%88%EC%A0%9C-%EB%8A%98%EB%A0%A4%EC%95%BC%E2%80%9D-1fn5othf,https://n.news.naver.com/article/056/0011980175?sid=101 국정위 보고내용 참고로 토허제 확대지정은 며칠전부터 받글 찌라시로 계속 도는 중,한국은행 , l*********,2025-07-02
1402,대치미도 50억 돌파 나이따,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B9%98%EB%AF%B8%EB%8F%84-50%EC%96%B5-%EB%8F%8C%ED%8C%8C-%EB%82%98%EC%9D%B4%EB%94%B0-3tl554kp,ㅅㅅ,HD현대건설기계 , 맛****,2025-07-02
1403,전세대출 없애자,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%8C%80%EC%B6%9C-%EC%97%86%EC%95%A0%EC%9E%90-7pjvoy61,명박이때부터 있던 전세대출 없앨때가 왔음 이게 집 값 올리는 근본 원인 중 하나 다들 이제 매매나 월세 살자,삼성전자 , t****,2025-07-02
1404,형들 어디까지가 투자임?,https://www.teamblind.com/kr/post/%ED%98%95%EB%93%A4-%EC%96%B4%EB%94%94%EA%B9%8C%EC%A7%80%EA%B0%80-%ED%88%AC%EC%9E%90%EC%9E%84-kihbdcke,나 아는분이 분당 재건축 대장 아파트 들고계시는데 실제 사는건 인천에 전세로 살고계시단말임? 분당 아파트는 전세줬고 ㅇㅇ 근데 실거주 1주택 = 투기 아님 까지는 알겠는데 실거주 할것도 아닌데 전세주고 전세살기는 투기라 봐야하지 않을까?,한국철도공사 , 농*,2025-07-02
1405,소비쿠폰 최대로!,https://www.teamblind.com/kr/post/%EC%86%8C%EB%B9%84%EC%BF%A0%ED%8F%B0-%EC%B5%9C%EB%8C%80%EB%A1%9C-dmegoete,이 돈이 농어촌에 머물까?ㅋㅋ https://n.news.naver.com/article/022/0004047719?sid=100,NEXON , i*********,2025-07-02
1406,이제는 1주택도 상급지면 투기냐 ㅎㅎ,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%9C%EB%8A%94-1%EC%A3%BC%ED%83%9D%EB%8F%84-%EC%83%81%EA%B8%89%EC%A7%80%EB%A9%B4-%ED%88%AC%EA%B8%B0%EB%83%90-%E3%85%8E%E3%85%8E-ucse8rc3,진짜 악순환이다.. 다들 살아남아라 이제 신분사회가 수면위로 빠르게 드러날 테니까,스타트업 , I*********,2025-07-02
1407,이번 정부 부동산 정책의 폭력성,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88-%EC%A0%95%EB%B6%80-%EB%B6%80%EB%8F%99%EC%82%B0-%EC%A0%95%EC%B1%85%EC%9D%98-%ED%8F%AD%EB%A0%A5%EC%84%B1-ft26pch6,"이번 정부는 본인의 뜻과 반하는 모든 국민을 범죄조직과 동일하게 규정하고 있음 현재 정책에서 타깃이된 사람은 고소득전문직, 강남3구+용산 부동산 거래자 토허제 지역에서 거래를 계약까지 완성하기위해서는 1달정도 시간이 걸림 약정금->토허제신청->허가->계약 토허제신청분까지 해주겠다했지만 대출 전산등록도 함께 이루어져야 가능함 계약서가 없으면 은행에서 약정서만으로는 대출접수 안받아줌 최근 시장분위기상 최소 1억 2~3억까지도 약정금이 들어갔을 수 있고 무주택자가 진입하는 시장이 아니라 이게 다들 엮여있음 지금당장은 강남3구+용산에",새회사 , j********,2025-07-02
1408,전세 제도는 사라져야 맞다,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8-%EC%A0%9C%EB%8F%84%EB%8A%94-%EC%82%AC%EB%9D%BC%EC%A0%B8%EC%95%BC-%EB%A7%9E%EB%8B%A4-88wc2eap,집값이나 월세가 오르던 내리던 전세는 없어져야지 개인간 사금융 거래를 나라에서 보증해주는 자체가 문제 포퓰리즘 끝판왕 제도가 전세다,LG화학 , !*********,2025-07-02
1409,경기남부 6-7억 아파트는 어찌될거같아?,https://www.teamblind.com/kr/post/%EA%B2%BD%EA%B8%B0%EB%82%A8%EB%B6%80-6-7%EC%96%B5-%EC%95%84%ED%8C%8C%ED%8A%B8%EB%8A%94-%EC%96%B4%EC%B0%8C%EB%90%A0%EA%B1%B0%EA%B0%99%EC%95%84-lhdpcpxr,"부게님들은 다들 10억이상 아파트를 논하지만.. 6-7억대 수원, 동탄, 평촌 지역 아파트들은 이번규제에 간접적으로 어떤 영향이갈까?",공무원 , I*********,2025-07-02
1410,조선제일검 발검,https://www.teamblind.com/kr/post/%EC%A1%B0%EC%84%A0%EC%A0%9C%EC%9D%BC%EA%B2%80-%EB%B0%9C%EA%B2%80-5dkd8awf,https://naver.me/5pq4X4rZ 영끌이 갭투투기꾼 패가망신 갭투했더라면 무서워서 잠이 오겠냐 이거..,ex-프라이스워터하우스쿠퍼스컨설팅 , 1****,2025-07-02
1411,이제 부모자식 대출 성행하겠네,https://www.teamblind.com/kr/post/%EC%9D%B4%EC%A0%9C-%EB%B6%80%EB%AA%A8%EC%9E%90%EC%8B%9D-%EB%8C%80%EC%B6%9C-%EC%84%B1%ED%96%89%ED%95%98%EA%B2%A0%EB%84%A4-hnavey8z,부모 거주부동산 주담대 풀대출 ㅡ> 자녀 재대출 이거로 맞추면 12억 뚝딱 여유있는 집들은 이런식으로 조정받는곳 매수 이자만 잘내면 아무 문제가 없음,NEOPLE , z*******,2025-07-02
1412,마포~효창공원역 쪽 아파트는 왜이리 싼가요?,https://www.teamblind.com/kr/post/%EB%A7%88%ED%8F%AC%ED%9A%A8%EC%B0%BD%EA%B3%B5%EC%9B%90%EC%97%AD-%EC%AA%BD-%EC%95%84%ED%8C%8C%ED%8A%B8%EB%8A%94-%EC%99%9C%EC%9D%B4%EB%A6%AC-%EC%8B%BC%EA%B0%80%EC%9A%94-kmuguyiz,동탄수원 아파트보니까 무슨 서울보다 비싼곳도 많고 10억넘는 아파트도 많더라구요... 놀랐습니다. 평택도 8억이러고요... 진짜 거품아닌가싶긴한데 저같으면 서울 용산쪽 살거같은데요 마포역 근처 아파트 25평기준 10억~12억이구 33평기준 14억 ~15억이던데 왜이리 용산쪽은 아파트가싼가요? 한강조망에 뒤에는 남산도 보이던데요,삼성전자 , l*********,2025-07-02
1413,주택은 투기 수단이 아니다! 또 감성팔이,https://www.teamblind.com/kr/post/%EC%A3%BC%ED%83%9D%EC%9D%80-%ED%88%AC%EA%B8%B0-%EC%88%98%EB%8B%A8%EC%9D%B4-%EC%95%84%EB%8B%88%EB%8B%A4-%EB%98%90-%EA%B0%90%EC%84%B1%ED%8C%94%EC%9D%B4-3p511xms,"이렇게 말하는 집단군 보유부동산 전수조사 하면 원룸이나 월세 사는 사람 한명 없이 다 번듯한 집 몇채씩 소유하고 있음. ""내 자식 물려줄 좋은 집을 내놓십시요 집은 투기 수단은 아닙니다!"" 개돼지들의 마지막 남은 밥그릇도 압수하러 온다.",NH농협은행 , i******,2025-07-02
1414,주담대 미리받아놓은거 대박이네,https://www.teamblind.com/kr/post/%EC%A3%BC%EB%8B%B4%EB%8C%80-%EB%AF%B8%EB%A6%AC%EB%B0%9B%EC%95%84%EB%86%93%EC%9D%80%EA%B1%B0-%EB%8C%80%EB%B0%95%EC%9D%B4%EB%84%A4-4d8q5rlj,6억한도 걸릴줄이야 2주택자이긴한데 올초에 세입자 들어왔는데 두번째꺼 주담대 원리금 80프로를 월세로 메꾸는중 ㅋㅋㅋㅋㅋ 나대신 원금도 일부 갚아주고 집값올라도 이익공유해달라고도 안하고 만족스럽다,의사 , ¡********,2025-07-02
1415,주담대 미리받아놓은거 대박이네,https://www.teamblind.com/kr/post/%EC%A3%BC%EB%8B%B4%EB%8C%80-%EB%AF%B8%EB%A6%AC%EB%B0%9B%EC%95%84%EB%86%93%EC%9D%80%EA%B1%B0-%EB%8C%80%EB%B0%95%EC%9D%B4%EB%84%A4-4d8q5rlj,6억한도 걸릴줄이야 2주택자이긴한데 올초에 세입자 들어왔는데 두번째꺼 주담대 원리금 80프로를 월세로 메꾸는중 ㅋㅋㅋㅋㅋ 나대신 원금도 일부 갚아주고 집값올라도 이익공유해달라고도 안하고 만족스럽다,의사 , ¡********,2025-07-02
1416,"사다리는 어디 구간부터 끊긴것 같음 ?? (서울기준)
투표",https://www.teamblind.com/kr/post/%EC%82%AC%EB%8B%A4%EB%A6%AC%EB%8A%94-%EC%96%B4%EB%94%94-%EA%B5%AC%EA%B0%84%EB%B6%80%ED%84%B0-%EB%81%8A%EA%B8%B4%EA%B2%83-%EA%B0%99%EC%9D%8C-%EC%84%9C%EC%9A%B8%EA%B8%B0%EC%A4%80-vpstzf84,ㄱㄱ,공무원 , 공******,2025-07-02
1417,지방 주담대 갈아타기하고싶은데,https://www.teamblind.com/kr/post/%EC%A7%80%EB%B0%A9-%EC%A3%BC%EB%8B%B4%EB%8C%80-%EA%B0%88%EC%95%84%ED%83%80%EA%B8%B0%ED%95%98%EA%B3%A0%EC%8B%B6%EC%9D%80%EB%8D%B0-i4ffvlwn,괜찮은 대출상담사 있으신분~~ 지방이라서 주담대 금리 더 안나올라나ㅜㅜ,한국남동발전 , i*******,2025-07-02
1418,지켜보시죠,https://www.teamblind.com/kr/post/%EC%A7%80%EC%BC%9C%EB%B3%B4%EC%8B%9C%EC%A3%A0-xrlld70p,"규제 초기 눈치싸움 기간 + 휴가철인 7~8월엔 거래가 많지 않을 겁니다 9월에 체결되는 거래가 모두 집계될 10월말, 토허제 고려하면 11월 중순경부터 흐름을 제대로 볼 수 있습니다 규제 영향이 있는지 없는지는 그 때 판단하면 되겠죠 다들 너무 열내지 맙시다 안 그래도 스트레스꺼리가 넘치는 세상입니다",코리안리 , 3*******,2025-07-02
1419,안팔고 버틸게~,https://www.teamblind.com/kr/post/%EC%95%88%ED%8C%94%EA%B3%A0-%EB%B2%84%ED%8B%B8%EA%B2%8C-ljx7qtxv,1주택 + 1분양권 분양권 올해 완공 전세주지말라고? 대출안된다고? 현금+영끌해서 무조건 등기치고 버틴다 일시적 2주택 6개월로 제한한다? 안팔고 버티다 정권끝날때 팔게~~~세금내도 이득이야~,한국철도공사 , i*********,2025-07-02
1420,전세 없애면 월세 오를까? 그럼 집값은?,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8-%EC%97%86%EC%95%A0%EB%A9%B4-%EC%9B%94%EC%84%B8-%EC%98%A4%EB%A5%BC%EA%B9%8C-%EA%B7%B8%EB%9F%BC-%EC%A7%91%EA%B0%92%EC%9D%80-grhmdm4a,월세만 받는다는 건 결국 집값이 오피스 건물과 같이 채권화 된다는 얘기인데 그러면 투자자 입장에서 10억짜리 집 사면 최소 연 5% 수익 나야 함. 지금 미국채 10년물이 4.5%. 그래야 집에 투자할 맘이 생기지. 연5%이면 5천만원 월 416만원. 근데 지금 세입자들은 전세가율 55%이니 5.5억을 보증금으로 내고 있고 보증금 기회비용(간주임대료 이자율 3.5%) 생각하면 이미 연 19.25백만원 월 1.60백만원 내고 있음. 집주인이 원하는 수익과 현재 세입자가 부담하는 비용 차이가 256만원. 5.5억 보증금 내고 있는 세입,새회사 , l*********,2025-07-02
1421,가족간 부동산 거래(증여세 관련),https://www.teamblind.com/kr/post/%EA%B0%80%EC%A1%B1%EA%B0%84-%EB%B6%80%EB%8F%99%EC%82%B0-%EA%B1%B0%EB%9E%98%EC%A6%9D%EC%97%AC%EC%84%B8-%EA%B4%80%EB%A0%A8-2jsgbclw,투자목적으로 하나 들고 있던 지방 소규모 아파트 (실거래가 최근 1억3800)를 부모님에게 명의이전(증여) 하려고 하는데 증여세가 얼마나 나올까요?ㅜ,경상북도교육청 , 촌***,2025-07-02
1422,메이플 자이발,https://www.teamblind.com/kr/post/%EB%A9%94%EC%9D%B4%ED%94%8C-%EC%9E%90%EC%9D%B4%EB%B0%9C-jmh443zs,부동산 금액 조정 시작될듯 싶습니다. 호가가 실거래가보다 5억 낮습니다. 저기보다 상급지는 모르겠으나 하급지가 저기보다 높지는 않겠죠 ?,한화시스템 , l*********,2025-07-02
1423,중장기적으로는 전세 없어지고 월세화되는 것이 맞는 방향인거지?,https://www.teamblind.com/kr/post/%EC%A4%91%EC%9E%A5%EA%B8%B0%EC%A0%81%EC%9C%BC%EB%A1%9C%EB%8A%94-%EC%A0%84%EC%84%B8-%EC%97%86%EC%96%B4%EC%A7%80%EA%B3%A0-%EC%9B%94%EC%84%B8%ED%99%94%EB%90%98%EB%8A%94-%EA%B2%83%EC%9D%B4-%EB%A7%9E%EB%8A%94-%EB%B0%A9%ED%96%A5%EC%9D%B8%EA%B1%B0%EC%A7%80-i8fsdnk7,"부린이인데 이번대책 이후에 이제는 공부를 해야겠다 싶어 정보 때려먹고 있는데 핵심은 전세보증, 전세대출이 시장왜곡이다가 폭등이폭락이 모두 공통적인 것 같고, 이 두개가 없어지면 전세를 해야할 이유가 없어져서 월세로 전환될것이다. 폭등은 전세 없어지면 월세가 올라갈것이다. 폭락은 전세 없어지면 무이자 레버리지수단이 없어지면서 거품 없어질 것이다. 구럼 월세화 기조의 방향성은 어느 정부건 추진해도 되는거 어니야? 물론 단계별 접근으로 연착륙해야겠지만 내가 이해한게 맞나",라인플러스 , b*******,2025-07-02
1424,"솔직히 DSR, DTI 이야기 많이하는데",https://www.teamblind.com/kr/post/%EC%86%94%EC%A7%81%ED%9E%88-DSR-DTI-%EC%9D%B4%EC%95%BC%EA%B8%B0-%EB%A7%8E%EC%9D%B4%ED%95%98%EB%8A%94%EB%8D%B0-h01mnwsk,"지금 30대 40대 40년 만기 DSR로 한도 받지만, 40년 지금 버는 만큼 벌 수 있어? 그만큼 안해준다고 잘못된거야? 부채 파티 그만하자는거에 난 찬성해",하나은행 , 1*********,2025-07-02
1425,투기랑 투자랑 차이점,https://www.teamblind.com/kr/post/%ED%88%AC%EA%B8%B0%EB%9E%91-%ED%88%AC%EC%9E%90%EB%9E%91-%EC%B0%A8%EC%9D%B4%EC%A0%90-u34snzat,내가 하면 투자 너가 하면 투기,분당서울대병원 , 불*****,2025-07-02
1426,재매이형 자꾸 툭툭 던지네…,https://www.teamblind.com/kr/post/%EC%9E%AC%EB%A7%A4%EC%9D%B4%ED%98%95-%EC%9E%90%EA%BE%B8-%ED%88%AD%ED%88%AD-%EB%8D%98%EC%A7%80%EB%84%A4%E2%80%A6-qvbebthc,다음 규제는 무엇입니까 가카ㅜ,삼성물산 , l********,2025-07-02
1427,이번정책 옹호론자보면 다 이내용이네,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88%EC%A0%95%EC%B1%85-%EC%98%B9%ED%98%B8%EB%A1%A0%EC%9E%90%EB%B3%B4%EB%A9%B4-%EB%8B%A4-%EC%9D%B4%EB%82%B4%EC%9A%A9%EC%9D%B4%EB%84%A4-3dkjj75h,돈없는데 왜 대출껴서 집삼?,공무원 , g******,2025-07-02
1428,노인들아 욕심들좀 버려라,https://www.teamblind.com/kr/post/%EB%85%B8%EC%9D%B8%EB%93%A4%EC%95%84-%EC%9A%95%EC%8B%AC%EB%93%A4%EC%A2%80-%EB%B2%84%EB%A0%A4%EB%9D%BC-1tj83ffc,젊은애들 핑계되고 부동산으로 은퇴자금 적당히 빨아먹고,현대로템 , j*********,2025-07-02
1429,부게는 왜 2찍이 많아?,https://www.teamblind.com/kr/post/%EB%B6%80%EA%B2%8C%EB%8A%94-%EC%99%9C-2%EC%B0%8D%EC%9D%B4-%EB%A7%8E%EC%95%84-73m77w03,그동안 집 값 올려준건 왼쪽 진영이라 영끌러로서 난 1찍었는데 보다보니까 2찍이 많네... 물론 갑자기 통수맞아서 얼얼함😮‍💨,NHN , 네*********,2025-07-02
1430,아파트 한채 사서 대출 꼬박꼬박 값는게 죄악시 된 세상..,https://www.teamblind.com/kr/post/%EC%95%84%ED%8C%8C%ED%8A%B8-%ED%95%9C%EC%B1%84-%EC%82%AC%EC%84%9C-%EB%8C%80%EC%B6%9C-%EA%BC%AC%EB%B0%95%EA%BC%AC%EB%B0%95-%EA%B0%92%EB%8A%94%EA%B2%8C-%EC%A3%84%EC%95%85%EC%8B%9C-%EB%90%9C-%EC%84%B8%EC%83%81-4dhrgd6k,"노인 빈곤, 자살률 1위인 나라에서 열심히 일하고 아껴 아파트 한 채 가지는게 그렇게 질타 받을 일이냐..",삼성전자 , 보********,2025-07-02
1431,수지구청 구축 24평 9억,https://www.teamblind.com/kr/post/%EC%88%98%EC%A7%80%EA%B5%AC%EC%B2%AD-%EA%B5%AC%EC%B6%95-24%ED%8F%89-9%EC%96%B5-xjch0ory,8억 9800 실거래완료 호가 9억부터 시작.. 광교 24평도 신고가나왔다는데 여기도 전고점 곧 넘을듯,삼성물산 , j*********,2025-07-02
1432,영끌이들 박살났네,https://www.teamblind.com/kr/post/%EC%98%81%EB%81%8C%EC%9D%B4%EB%93%A4-%EB%B0%95%EC%82%B4%EB%82%AC%EB%84%A4-06erd5wj,돈도 없으면서 10억이상 땡겨서 상급지 부심 부릴려고 영끌한 사람들 박살났네 이제 상급지는 매수심리 없어서 이제 떨어질일만 남음,공무원 , i*********,2025-07-02
1433,전세만 없어져도 가계부채 정상화될듯,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%A7%8C-%EC%97%86%EC%96%B4%EC%A0%B8%EB%8F%84-%EA%B0%80%EA%B3%84%EB%B6%80%EC%B1%84-%EC%A0%95%EC%83%81%ED%99%94%EB%90%A0%EB%93%AF-d4bi14nz,내돈 2억에 대출 4-5억 받아서 15억대 집에 전세 살던 호시절은 끝이다,현대엘리베이터 , d*******,2025-07-02
1434,그냥 일베들아 정권이 싫으면 싫다고 해 ㅋㅋ,https://www.teamblind.com/kr/post/%EA%B7%B8%EB%83%A5-%EC%9D%BC%EB%B2%A0%EB%93%A4%EC%95%84-%EC%A0%95%EA%B6%8C%EC%9D%B4-%EC%8B%AB%EC%9C%BC%EB%A9%B4-%EC%8B%AB%EB%8B%A4%EA%B3%A0-%ED%95%B4-%E3%85%8B%E3%85%8B-0h6uzahc,열은 모르고 하나만 보니 이렇게 징징되지 으휴 부동산으로만 된 부채가 얼마인지는 알고 주잡싸노? 올라도 징징 규제해도 징징,CJ제일제당 , k*****,2025-07-02
1435,전세는 없어지는게 맞다,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%8A%94-%EC%97%86%EC%96%B4%EC%A7%80%EB%8A%94%EA%B2%8C-%EB%A7%9E%EB%8B%A4-s7lsgvzy,그리고 담보의 감정평가금액이 얼마인지 안전마진이 얼마인지 확인하는 금융비용 이자비용 보유세까지 세입자가 부담하는것도 맞다 지금 전세제도는 20대 람보르기니 차주 보험료를 정부가 대신 내주는 느낌이니 정상화 해야지,삼성디스플레이 , 익**,2025-07-02
1436,전세는 없어지는게 맞다,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%8A%94-%EC%97%86%EC%96%B4%EC%A7%80%EB%8A%94%EA%B2%8C-%EB%A7%9E%EB%8B%A4-s7lsgvzy,그리고 담보의 감정평가금액이 얼마인지 안전마진이 얼마인지 확인하는 금융비용 이자비용 보유세까지 세입자가 부담하는것도 맞다 지금 전세제도는 20대 람보르기니 차주 보험료를 정부가 대신 내주는 느낌이니 정상화 해야지,삼성디스플레이 , 익**,2025-07-02
1437,오래된 구축 아파트는 두개로 나뉜다,https://www.teamblind.com/kr/post/%EC%98%A4%EB%9E%98%EB%90%9C-%EA%B5%AC%EC%B6%95-%EC%95%84%ED%8C%8C%ED%8A%B8%EB%8A%94-%EB%91%90%EA%B0%9C%EB%A1%9C-%EB%82%98%EB%89%9C%EB%8B%A4-ztdgcgas,재건축이 가능하냐 안 하냐 전자는 (진)신축아파트와 같은거야. 그 가치가 신축에 조금 떨어질 뿐 가격이 비슷하지 후자는??? 콘크리트 가치는 0 땅값 일부 남았으나 별로 의미 없지 재활용 되기 애매하거든 서울 강남 개발이 1980년 노원 대규모 입주도 1980-1900년 이 말이 뭐겠냐? 서울에 아파트 상당수는 이제 40년이 되어간다 그 말이다. 즉 1990년대 이후 그 아파트의 주거 퀄리티는 계속 하락하는데 지금 2025년임. 사람들은 소득도 오르고 더 이상 치킨 같은게 특별한 날 먹는 것이 아닐 정도로 수준이 올,한국전력공사 , i********,2025-07-02
1438,자 드가자~~~~~~,https://www.teamblind.com/kr/post/%EC%9E%90-%EB%93%9C%EA%B0%80%EC%9E%90-7udfnesv,https://n.news.naver.com/article/022/0004047887?sid=100 ㅋㅋㅋㅋ시작인가,OCI , I*********,2025-07-02
